Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
LF-17185,CA-2017-148264,2017-12-08,2017-12-09,First Class,OFF-ST-10003327,3
LF-17185,CA-2017-148264,2017-12-08,2017-12-09,First Class,OFF-PA-10003651,9
CS-12460,CA-2017-148691,2017-12-03,2017-12-09,Standard Class,OFF-LA-10001317,1
CS-12460,CA-2017-148691,2017-12-03,2017-12-09,Standard Class,OFF-BI-10001553,2
CS-12460,CA-2017-148691,2017-12-03,2017-12-09,Standard Class,OFF-BI-10001524,5
CS-12460,CA-2017-148691,2017-12-03,2017-12-09,Standard Class,TEC-PH-10000576,1
CB-12415,CA-2017-152660,2017-12-04,2017-12-09,Standard Class,OFF-ST-10000532,2
GW-14605,CA-2017-155075,2017-12-02,2017-12-09,Standard Class,OFF-BI-10003650,4
SH-20395,CA-2017-157980,2017-12-07,2017-12-09,First Class,TEC-AC-10002567,2
BM-11785,CA-2014-133270,2014-06-06,2014-06-09,First Class,OFF-AR-10002656,2
MP-17470,CA-2014-147914,2014-06-04,2014-06-09,Standard Class,OFF-PA-10001685,2
BT-11440,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,FUR-FU-10002878,2
BT-11440,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,FUR-FU-10002191,2
BT-11440,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,OFF-AP-10001626,4
BT-11440,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,FUR-BO-10003272,2
SP-20860,CA-2015-156923,2015-02-16,2015-02-20,Standard Class,OFF-PA-10002751,6
VM-21685,CA-2015-105221,2015-11-01,2015-11-03,First Class,OFF-FA-10001135,2
VM-21685,CA-2015-105221,2015-11-01,2015-11-03,First Class,TEC-AC-10002323,2
JH-16180,CA-2015-126739,2015-11-01,2015-11-03,Second Class,FUR-CH-10000422,4
RD-19585,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,OFF-ST-10004258,3
RD-19585,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,FUR-FU-10002885,5
RD-19585,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,FUR-FU-10001918,7
RD-19585,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,OFF-EN-10003862,1
BM-11785,CA-2016-101966,2016-07-14,2016-07-16,Second Class,TEC-PH-10003437,7
TP-21130,CA-2016-120180,2016-07-14,2016-07-16,First Class,OFF-SU-10004115,2
AA-10375,CA-2016-126613,2016-07-10,2016-07-16,Standard Class,OFF-ST-10001325,2
JC-15775,CA-2017-112039,2017-03-25,2017-03-29,Standard Class,TEC-PH-10000984,3
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,OFF-LA-10000476,2
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,OFF-BI-10001679,2
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,FUR-TA-10002533,2
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,TEC-PH-10004006,5
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,OFF-ST-10001128,3
LC-16870,CA-2017-113705,2017-03-27,2017-03-29,Second Class,OFF-PA-10002615,4
AG-10270,CA-2017-139416,2017-03-27,2017-03-29,Second Class,FUR-FU-10003832,2
EC-14050,US-2017-140074,2017-03-23,2017-03-29,Standard Class,OFF-PA-10002741,6
QJ-19255,CA-2017-104066,2017-12-05,2017-12-10,Standard Class,TEC-AC-10001013,7
LS-16975,CA-2017-108294,2017-12-10,2017-12-10,Same Day,OFF-BI-10004965,3
DO-13645,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,FUR-CH-10003817,3
DO-13645,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,FUR-CH-10004860,3
DO-13645,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,FUR-FU-10002506,1
FP-14320,CA-2017-137099,2017-12-07,2017-12-10,First Class,TEC-PH-10002496,3
DL-13315,CA-2017-145226,2017-12-08,2017-12-10,Second Class,OFF-ST-10004123,3
DL-13315,CA-2017-145226,2017-12-08,2017-12-10,Second Class,OFF-ST-10002352,4
DL-13315,CA-2017-145226,2017-12-08,2017-12-10,Second Class,FUR-FU-10004952,2
DL-13315,CA-2017-145226,2017-12-08,2017-12-10,Second Class,OFF-PA-10003172,3
CW-11905,CA-2017-152436,2017-12-08,2017-12-10,Second Class,OFF-ST-10000036,6
CC-12220,CA-2017-152695,2017-12-10,2017-12-10,Same Day,OFF-EN-10004030,3
CC-12220,CA-2017-152695,2017-12-10,2017-12-10,Same Day,OFF-AP-10000026,7
MC-17575,US-2017-149510,2017-12-03,2017-12-10,Standard Class,OFF-BI-10004233,6
MC-17575,US-2017-149510,2017-12-03,2017-12-10,Standard Class,OFF-PA-10001892,4
MC-17575,US-2017-149510,2017-12-03,2017-12-10,Standard Class,OFF-AP-10002350,3
VT-21700,CA-2014-151897,2014-06-06,2014-06-10,Standard Class,OFF-LA-10001074,10
BP-11095,US-2014-134971,2014-06-07,2014-06-10,Second Class,OFF-BI-10003982,3
TT-21070,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,OFF-BI-10002897,9
TT-21070,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TEC-PH-10002584,1
RD-19585,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,OFF-PA-10001970,3
RD-19585,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,OFF-LA-10002762,7
HP-14815,CA-2015-122259,2015-10-31,2015-11-04,Standard Class,OFF-SU-10002573,4
ED-13885,CA-2015-160227,2015-11-02,2015-11-04,First Class,FUR-CH-10002073,11
GA-14725,US-2015-110163,2015-11-01,2015-11-04,First Class,OFF-AR-10001683,1
DK-12835,US-2015-164448,2015-10-31,2015-11-04,Second Class,OFF-BI-10002949,2
DK-12835,US-2015-164448,2015-10-31,2015-11-04,Second Class,OFF-LA-10003510,14
DK-12835,US-2015-164448,2015-10-31,2015-11-04,Second Class,OFF-BI-10003708,5
DK-12835,US-2015-164448,2015-10-31,2015-11-04,Second Class,OFF-EN-10002600,5
ES-14080,CA-2016-136924,2016-07-14,2016-07-17,First Class,TEC-PH-10002262,8
DB-13660,CA-2017-101077,2017-03-25,2017-03-30,Second Class,OFF-PA-10004239,2
FM-14215,CA-2017-143651,2017-03-25,2017-03-30,Standard Class,OFF-AR-10001446,2
TB-21400,US-2017-120147,2017-03-30,2017-03-30,Same Day,OFF-AR-10000817,2
TB-21400,US-2017-120147,2017-03-30,2017-03-30,Same Day,TEC-PH-10002447,1
HK-14890,US-2017-141677,2017-03-26,2017-03-30,Standard Class,OFF-ST-10000344,3
HK-14890,US-2017-141677,2017-03-26,2017-03-30,Standard Class,OFF-AP-10001205,8
HK-14890,US-2017-141677,2017-03-26,2017-03-30,Standard Class,TEC-AC-10000158,5
HK-14890,US-2017-141677,2017-03-26,2017-03-30,Standard Class,TEC-CO-10002313,5
HK-14890,US-2017-141677,2017-03-26,2017-03-30,Standard Class,OFF-PA-10002581,3
SM-20950,CA-2017-105235,2017-12-05,2017-12-11,Standard Class,FUR-FU-10001487,3
SM-20950,CA-2017-105235,2017-12-05,2017-12-11,Standard Class,OFF-AP-10001271,5
SM-20950,CA-2017-105235,2017-12-05,2017-12-11,Standard Class,FUR-FU-10000521,2
DB-13210,CA-2017-109960,2017-12-09,2017-12-11,Second Class,TEC-AC-10004859,6
DB-13210,CA-2017-109960,2017-12-09,2017-12-11,Second Class,OFF-BI-10001636,4
DB-13210,CA-2017-109960,2017-12-09,2017-12-11,Second Class,OFF-PA-10000349,3
DB-13210,CA-2017-109960,2017-12-09,2017-12-11,Second Class,OFF-AR-10001860,5
DB-12910,CA-2017-141201,2017-12-09,2017-12-11,Second Class,FUR-BO-10001519,3
RR-19315,CA-2017-162565,2017-12-11,2017-12-11,Same Day,FUR-FU-10004306,1
RR-19315,CA-2017-162565,2017-12-11,2017-12-11,Same Day,OFF-PA-10001937,2
RR-19315,CA-2017-162565,2017-12-11,2017-12-11,Same Day,FUR-CH-10003973,2
KB-16600,US-2017-118038,2017-12-09,2017-12-11,First Class,OFF-BI-10004182,3
KB-16600,US-2017-118038,2017-12-09,2017-12-11,First Class,OFF-ST-10000615,3
KB-16600,US-2017-118038,2017-12-09,2017-12-11,First Class,FUR-FU-10000260,3
MJ-17740,US-2017-131961,2017-12-08,2017-12-11,First Class,OFF-AR-10004441,4
MJ-17740,US-2017-131961,2017-12-08,2017-12-11,First Class,TEC-PH-10001924,2
DC-13285,US-2017-136189,2017-12-07,2017-12-11,Standard Class,FUR-FU-10000175,6
NR-18550,CA-2014-106229,2014-06-07,2014-06-11,Second Class,FUR-TA-10002041,3
FO-14305,CA-2014-132612,2014-06-09,2014-06-11,Second Class,FUR-TA-10004534,7
GT-14635,CA-2014-159520,2014-06-06,2014-06-11,Standard Class,OFF-SU-10001664,2
GT-14635,CA-2014-159520,2014-06-06,2014-06-11,Standard Class,FUR-TA-10003238,3
GT-14635,CA-2014-159520,2014-06-06,2014-06-11,Standard Class,OFF-BI-10003982,9
AB-10600,CA-2015-111234,2015-02-18,2015-02-22,Standard Class,OFF-LA-10002271,3
VD-21670,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,TEC-AC-10001838,7
VD-21670,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,FUR-FU-10000965,5
VD-21670,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,TEC-PH-10002597,4
VD-21670,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,OFF-PA-10002659,4
VD-21670,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,TEC-PH-10001527,1
KL-16645,CA-2015-131072,2015-11-05,2015-11-05,Same Day,OFF-BI-10002794,3
EG-13900,CA-2015-138625,2015-11-02,2015-11-05,First Class,OFF-AP-10003099,4
JF-15490,CA-2015-141740,2015-11-01,2015-11-05,Standard Class,FUR-CH-10001545,2
JM-16195,CA-2015-145485,2015-11-05,2015-11-05,Same Day,OFF-ST-10000649,4
FH-14365,CA-2015-162047,2015-11-03,2015-11-05,First Class,FUR-CH-10004983,10
RB-19360,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,TEC-PH-10004093,3
RB-19360,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,FUR-FU-10000073,4
RB-19360,CA-2016-109953,2016-07-14,2016-07-18,Standard Class,OFF-AP-10002998,7
JS-15880,CA-2016-115483,2016-07-14,2016-07-18,Second Class,OFF-PA-10001497,5
DR-12880,CA-2016-117282,2016-07-14,2016-07-18,Standard Class,OFF-BI-10004094,2
MC-17425,CA-2016-130050,2016-07-16,2016-07-18,Second Class,FUR-FU-10001940,3
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,OFF-FA-10002988,7
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,OFF-ST-10004634,1
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,OFF-AR-10004999,7
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,OFF-BI-10001031,2
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,FUR-BO-10004695,4
SW-20755,CA-2016-137050,2016-07-14,2016-07-18,Second Class,OFF-BI-10002160,3
RE-19450,CA-2016-169215,2016-07-14,2016-07-18,Second Class,OFF-FA-10000936,9
JL-15835,CA-2017-105193,2017-03-25,2017-03-31,Standard Class,OFF-AR-10001547,5
TM-21490,CA-2017-113474,2017-03-30,2017-03-31,First Class,OFF-EN-10004206,2
BD-11560,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,OFF-PA-10000740,2
BD-11560,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,OFF-PA-10001144,2
BD-11560,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,OFF-PA-10000859,3
JD-16150,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,FUR-CH-10000422,1
JD-16150,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,FUR-CH-10004675,7
JD-16150,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,FUR-CH-10002880,3
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,OFF-ST-10002743,7
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,FUR-FU-10003829,7
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,OFF-PA-10000743,3
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,OFF-PA-10000232,2
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,OFF-PA-10003651,4
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,FUR-FU-10001095,1
DH-13075,US-2017-147886,2017-03-28,2017-03-31,First Class,TEC-MA-10004679,2
AG-10330,CA-2017-107748,2017-12-10,2017-12-12,Second Class,OFF-PA-10002005,2
AG-10330,CA-2017-107748,2017-12-10,2017-12-12,Second Class,TEC-PH-10003215,4
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,OFF-LA-10003766,9
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,FUR-CH-10003956,2
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,OFF-PA-10001970,1
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,OFF-PA-10003724,5
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,TEC-CO-10004115,3
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,TEC-AC-10000158,5
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,FUR-TA-10002041,7
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,OFF-PA-10002893,1
KH-16510,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,FUR-BO-10001972,13
AS-10225,CA-2017-117926,2017-12-08,2017-12-12,Second Class,OFF-AP-10002670,1
DS-13180,CA-2017-134285,2017-12-07,2017-12-12,Standard Class,OFF-PA-10000304,3
DS-13180,CA-2017-134285,2017-12-07,2017-12-12,Standard Class,OFF-FA-10000611,3
BH-11710,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,OFF-AP-10004540,4
BH-11710,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,TEC-AC-10001266,4
AW-10840,CA-2017-143798,2017-12-10,2017-12-12,First Class,OFF-PA-10000788,2
AW-10840,CA-2017-143798,2017-12-10,2017-12-12,First Class,FUR-FU-10004306,2
AS-10285,CA-2017-149706,2017-12-11,2017-12-12,First Class,TEC-AC-10001284,7
BT-11680,CA-2017-158967,2017-12-10,2017-12-12,First Class,FUR-FU-10001940,3
BP-11185,US-2017-140907,2017-12-10,2017-12-12,Second Class,OFF-ST-10000060,5
BP-11185,US-2017-140907,2017-12-10,2017-12-12,Second Class,OFF-AR-10000799,3
BP-11185,US-2017-140907,2017-12-10,2017-12-12,Second Class,TEC-AC-10004510,3
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,OFF-AP-10000159,5
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,TEC-CO-10001046,2
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,OFF-ST-10004963,1
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,OFF-BI-10003274,4
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,TEC-AC-10001013,5
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,OFF-LA-10004409,2
JL-15835,US-2017-167920,2017-12-09,2017-12-12,Second Class,OFF-BI-10004236,2
SV-20785,CA-2014-169257,2014-06-06,2014-06-12,Standard Class,OFF-PA-10002319,2
SV-20785,CA-2014-169257,2014-06-06,2014-06-12,Standard Class,OFF-BI-10002557,1
KE-16420,US-2014-109162,2014-06-08,2014-06-12,Standard Class,FUR-CH-10002647,3
SB-20170,US-2014-161305,2014-06-06,2014-06-12,Standard Class,OFF-EN-10000461,2
SB-20170,US-2014-161305,2014-06-06,2014-06-12,Standard Class,OFF-BI-10002794,3
JE-15715,CA-2015-129770,2015-02-21,2015-02-23,Second Class,OFF-PA-10000249,4
KA-16525,CA-2015-152611,2015-02-20,2015-02-23,Second Class,OFF-AR-10003903,7
JO-15280,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,FUR-TA-10002903,5
QJ-19255,CA-2015-130995,2015-11-01,2015-11-06,Standard Class,TEC-PH-10000347,1
MZ-17515,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,OFF-EN-10001509,7
LT-17110,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,FUR-BO-10004357,3
LT-17110,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,OFF-BI-10003355,3
LT-17110,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,OFF-BI-10001524,7
LT-17110,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,FUR-FU-10004909,6
KH-16690,CA-2016-103891,2016-07-12,2016-07-19,Standard Class,TEC-PH-10000149,6
AR-10570,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,OFF-BI-10003963,5
AR-10570,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,FUR-FU-10004848,1
AB-10165,CA-2017-126634,2017-03-30,2017-04-01,Second Class,FUR-FU-10004973,5
CJ-12010,CA-2017-144491,2017-03-27,2017-04-01,Standard Class,FUR-CH-10001714,2
CJ-12010,CA-2017-144491,2017-03-27,2017-04-01,Standard Class,FUR-BO-10001811,5
CJ-12010,CA-2017-144491,2017-03-27,2017-04-01,Standard Class,TEC-AC-10004901,1
CJ-12010,CA-2017-144491,2017-03-27,2017-04-01,Standard Class,FUR-CH-10004063,3
AT-10435,CA-2017-102407,2017-12-09,2017-12-13,Second Class,FUR-TA-10003748,9
AT-10435,CA-2017-102407,2017-12-09,2017-12-13,Second Class,OFF-AP-10001394,1
AT-10435,CA-2017-102407,2017-12-09,2017-12-13,Second Class,OFF-AR-10000122,2
MW-18220,CA-2017-107986,2017-12-13,2017-12-13,Same Day,OFF-ST-10001325,3
JP-15520,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,FUR-BO-10003159,4
JP-15520,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,TEC-AC-10003023,3
JP-15520,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,OFF-PA-10002713,4
JP-15520,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,OFF-AP-10003590,3
JP-15520,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,OFF-LA-10003510,2
DK-12835,CA-2017-139199,2017-12-09,2017-12-13,Standard Class,OFF-PA-10001293,2
DK-12835,CA-2017-139199,2017-12-09,2017-12-13,Standard Class,OFF-BI-10003982,2
DK-12835,CA-2017-139199,2017-12-09,2017-12-13,Standard Class,FUR-CH-10000847,3
NC-18535,CA-2017-139402,2017-12-09,2017-12-13,Standard Class,OFF-PA-10004359,5
NC-18535,CA-2017-139402,2017-12-09,2017-12-13,Standard Class,OFF-BI-10000279,3
DK-13375,CA-2017-165099,2017-12-11,2017-12-13,First Class,OFF-AP-10001634,2
WB-21850,US-2017-110149,2017-12-10,2017-12-13,First Class,FUR-FU-10001475,5
WB-21850,US-2017-110149,2017-12-10,2017-12-13,First Class,OFF-BI-10000014,1
HG-14965,US-2017-122714,2017-12-07,2017-12-13,Standard Class,OFF-BI-10001120,5
NB-18655,US-2017-125213,2017-12-11,2017-12-13,First Class,OFF-FA-10001561,3
CA-12310,US-2017-145366,2017-12-09,2017-12-13,Standard Class,OFF-EN-10004386,3
CA-12310,US-2017-145366,2017-12-09,2017-12-13,Standard Class,OFF-ST-10004180,1
RD-19480,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,OFF-ST-10003470,6
RD-19480,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,OFF-BI-10003876,2
CW-11905,CA-2014-133753,2014-06-09,2014-06-13,Second Class,TEC-AC-10000303,2
CW-11905,CA-2014-133753,2014-06-09,2014-06-13,Second Class,OFF-AR-10001953,2
CW-11905,CA-2014-133753,2014-06-09,2014-06-13,Second Class,TEC-PH-10000376,1
TS-21205,CA-2014-160262,2014-06-09,2014-06-13,Second Class,FUR-FU-10002685,2
TS-21205,CA-2014-160262,2014-06-09,2014-06-13,Second Class,OFF-PA-10003641,3
TS-21205,CA-2014-160262,2014-06-09,2014-06-13,Second Class,OFF-AR-10002335,7
GT-14755,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,OFF-LA-10003510,2
GT-14755,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,FUR-TA-10001676,1
PS-19045,CA-2015-132374,2015-02-22,2015-02-24,Second Class,OFF-AR-10001615,4
SW-20245,CA-2015-100657,2015-11-02,2015-11-07,Standard Class,FUR-CH-10003535,2
CM-12655,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,TEC-PH-10003580,7
CM-12655,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,FUR-FU-10003347,3
CM-12655,CA-2015-140410,2015-11-03,2015-11-07,Standard Class,TEC-AC-10001109,3
BB-10990,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,TEC-PH-10002200,2
BB-10990,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,OFF-BI-10001524,7
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,OFF-EN-10001509,5
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,TEC-AC-10000358,2
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,OFF-BI-10004728,5
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,OFF-AR-10003338,3
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,OFF-PA-10001461,9
JD-15895,CA-2016-157161,2016-07-16,2016-07-20,Second Class,OFF-BI-10002764,2
MC-17425,US-2016-168095,2016-07-15,2016-07-20,Standard Class,FUR-CH-10004886,3
MC-17425,US-2016-168095,2016-07-15,2016-07-20,Standard Class,OFF-PA-10003641,5
CM-12115,CA-2017-100524,2017-03-31,2017-04-02,Second Class,TEC-PH-10002549,3
CM-12115,CA-2017-100524,2017-03-31,2017-04-02,Second Class,FUR-FU-10004018,2
CM-12115,CA-2017-100524,2017-03-31,2017-04-02,Second Class,OFF-PA-10004911,8
ML-18040,CA-2017-113208,2017-03-26,2017-04-02,Standard Class,FUR-FU-10004245,3
RD-19720,CA-2017-126550,2017-03-29,2017-04-02,Second Class,OFF-ST-10001031,5
JE-15610,CA-2017-133263,2017-03-31,2017-04-02,Second Class,OFF-BI-10001153,1
JE-15610,CA-2017-133263,2017-03-31,2017-04-02,Second Class,TEC-CO-10001449,5
JE-15610,CA-2017-133263,2017-03-31,2017-04-02,Second Class,OFF-BI-10000474,4
SC-20260,CA-2017-144680,2017-03-31,2017-04-02,First Class,OFF-AP-10003040,5
EM-14200,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,OFF-FA-10003021,2
EM-14200,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,TEC-AC-10003116,3
DB-12910,US-2017-159205,2017-03-31,2017-04-02,Second Class,FUR-FU-10001591,5
DB-12910,US-2017-159205,2017-03-31,2017-04-02,Second Class,TEC-PH-10000526,7
CK-12760,US-2017-166611,2017-03-28,2017-04-02,Standard Class,OFF-BI-10001191,9
DB-13060,CA-2017-107629,2017-12-14,2017-12-14,Same Day,TEC-AC-10004510,3
DB-13060,CA-2017-107629,2017-12-14,2017-12-14,Same Day,OFF-AR-10002987,6
DB-13060,CA-2017-107629,2017-12-14,2017-12-14,Same Day,FUR-FU-10004091,3
DB-13060,CA-2017-107629,2017-12-14,2017-12-14,Same Day,FUR-FU-10002298,6
LE-16810,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,TEC-PH-10001918,4
DM-13345,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,OFF-ST-10001837,1
DM-13345,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,OFF-PA-10003022,4
DM-13345,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,OFF-BI-10002854,1
DM-13345,CA-2017-108854,2017-12-08,2017-12-14,Standard Class,OFF-BI-10001670,3
AH-10585,CA-2017-109715,2017-12-09,2017-12-14,Standard Class,OFF-PA-10004965,2
TC-21535,CA-2017-142328,2017-12-07,2017-12-14,Standard Class,OFF-PA-10000380,6
RS-19870,CA-2017-142776,2017-12-11,2017-12-14,Second Class,OFF-EN-10003160,1
RS-19870,CA-2017-142776,2017-12-11,2017-12-14,Second Class,OFF-BI-10002012,3
MC-17845,CA-2017-148446,2017-12-10,2017-12-14,Second Class,FUR-TA-10004256,4
HA-14920,CA-2017-157651,2017-12-10,2017-12-14,Standard Class,TEC-AC-10003116,1
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,FUR-FU-10001487,7
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,FUR-TA-10001539,9
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,OFF-BI-10003910,3
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,OFF-AR-10002833,4
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,TEC-PH-10002275,6
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,OFF-AP-10002892,5
BH-11710,CA-2014-115812,2014-06-09,2014-06-14,Standard Class,TEC-PH-10002033,4
CS-11950,US-2014-141257,2014-06-08,2014-06-14,Standard Class,FUR-CH-10002758,3
LM-17065,CA-2015-169740,2015-02-20,2015-02-25,Standard Class,TEC-AC-10000927,1
MS-17530,CA-2015-108119,2015-11-01,2015-11-08,Standard Class,FUR-TA-10002530,2
KD-16495,CA-2015-114811,2015-11-08,2015-11-08,Same Day,TEC-MA-10000045,4
KD-16495,CA-2015-114811,2015-11-08,2015-11-08,Same Day,FUR-CH-10003746,2
KD-16495,CA-2015-114811,2015-11-08,2015-11-08,Same Day,TEC-PH-10004165,2
KD-16495,CA-2015-114811,2015-11-08,2015-11-08,Same Day,OFF-ST-10000885,5
KD-16495,CA-2015-114811,2015-11-08,2015-11-08,Same Day,FUR-FU-10002240,3
CB-12415,US-2015-136259,2015-11-05,2015-11-08,First Class,OFF-SU-10004661,4
